Host Id,Host Name,Id,Last Review,Name,Neighbourhood,Neighbourhood Group,Reviews Per Month,Room Type,Availability 365,Calculated Host Listings Count,Latitude,Longitude,Minimum Nights,Number Of Reviews,Price,Reviews_Per-Month_Final
174025,Sylvia,40453,9/23/2016,Charming & Cozy midtown loft any WEEK ENDS  !!!,Upper East Side,Manhattan,0.08,Entire home/apt,365,1,40.76123,-73.9642,3,4,250,0.08
180083,Syl,41348,7/6/2019,* Spacious GARDEN Park Slope Duplex* 6 people max,Gowanus,Brooklyn,2.17,Entire home/apt,0,1,40.66858,-73.99083,2,80,250,2.17
181167,Lorenzo,41513,11/2/2015,Convenient cozy cheap apt Manhattan,Harlem,Manhattan,0.04,Entire home/apt,0,1,40.82704,-73.94907,3,2,80,0.04
137814,Waldemar,42580,6/24/2019,Parlor Room In Victorian Townhouse,Clinton Hill,Brooklyn,3.47,Private room,336,3,40.68843,-73.96408,2,294,70,3.47
11481,Annette,42729,6/18/2019,House On Henry (2nd FLR Suite),Carroll Gardens,Brooklyn,1.4,Entire home/apt,342,3,40.6783,-74.00135,2,150,165,1.4
185978,Newyorkroomwithaview,42882,6/13/2019,New York room with a view,St. George,Staten Island,1.66,Private room,312,1,40.64524,-74.08088,2,166,70,1.66
177536,Tessa,43957,6/19/2019,Sunny cozy room in Brklyn townhouse,Bushwick,Brooklyn,0.94,Private room,37,1,40.70641,-73.91765,2,47,50,0.94
190409,Waundell,44096,7/4/2019,Room with a View,Highbridge,Bronx,2.04,Private room,353,3,40.83232,-73.93184,1,219,40,2.04
193360,Young,44161,7/6/2016,Light+Open+Airy+Rustic+Modern Loft,Williamsburg,Brooklyn,1.78,Entire home/apt,177,1,40.71045,-73.9677,2,193,150,1.78
72062,Bruce,44212,6/23/2019,West Inn 2 - East Village,East Village,Manhattan,0.78,Private room,310,4,40.72518,-73.98034,1,84,125,0.78
193722,Coral,44221,6/20/2019,Financial District Luxury Loft,Financial District,Manhattan,1.06,Entire home/apt,0,1,40.70666,-74.01374,3,114,196,1.06
181376,Carol,44229,6/24/2019,BROOKLYN VICTORIAN STYLE SUITE.....,Fort Greene,Brooklyn,2,Private room,321,2,40.69098,-73.97113,2,213,110,2
193637,Sara,44288,6/1/2019,Your own Lovely West Village Studio,West Village,Manhattan,0.8,Entire home/apt,246,1,40.73756,-74.00405,3,86,170,0.8
126607,Laurine,44506,5/26/2019,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,Harlem,Manhattan,0.75,Entire home/apt,231,3,40.81526,-73.94791,3,80,165,0.75
201297,Myrna,45393,4/20/2016,Greenwich Village Stylish Apartment,West Village,Manhattan,0.36,Entire home/apt,225,1,40.73423,-74.0046,26,38,150,0.36
202249,Campbell,45542,12/17/2018,Clean and Cozy Harlem Apartment,Harlem,Manhattan,1.79,Entire home/apt,0,1,40.82374,-73.9373,2,18,100,1.79
67778,Doug,45556,6/30/2019,"Fort Greene, Brooklyn: Center Bedroom",Fort Greene,Brooklyn,1.92,Private room,0,2,40.68863,-73.97691,2,206,65,1.92
204539,Mark,45910,5/12/2019,Beautiful Queens Brownstone! - 5BR,Ridgewood,Queens,0.11,Entire home/apt,365,5,40.70382,-73.89797,8,10,350,0.11
867225,Rahul,45936,5/14/2019,Couldn't Be Closer To Columbia Uni,Morningside Heights,Manhattan,1.18,Private room,233,2,40.80549,-73.95924,4,122,99,1.18
204724,Miyoung,45940,4/8/2019,Bright Spacious Luxury Condo,Williamsburg,Brooklyn,0.58,Entire home/apt,1,1,40.71627,-73.9587,4,33,200,0.58
8198,Monica,46544,6/5/2019,Park Slope haven 15 mins from Soho,Park Slope,Brooklyn,0.5,Entire home/apt,18,1,40.67994,-73.97863,5,52,150,0.5
209460,Marylyn,46723,5/19/2019,SAFE  AND BEAUTIFUL ACCOMODATION,Bedford-Stuyvesant,Brooklyn,1.17,Private room,343,4,40.67992,-73.9475,3,126,90,1.17
210746,Kathleen R.,46911,6/24/2019,Large Room in private Brownstone in Park Slope,Prospect Heights,Brooklyn,0.48,Private room,250,3,40.67868,-73.97307,3,51,120,0.48
212722,Teresa,47199,6/24/2019,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)",Upper East Side,Manhattan,1.85,Private room,326,1,40.76834,-73.95334,3,199,75,1.85
214148,Robert,47362,9/3/2012,"LARGE, COMFY 1BDR W/CHARACTER!!!",Bedford-Stuyvesant,Brooklyn,0.29,Entire home/apt,364,1,40.68237,-73.9415,26,30,175,0.29
214287,Alex,47370,7/17/2015,Chelsea Studio sublet 1 - 2 months,Chelsea,Manhattan,0.03,Entire home/apt,0,1,40.74031,-73.99999,3,3,125,0.03
218404,Claudia,47926,6/26/2019,LUX APT IN TIMES SQUARE NEW BUILDING,Hell's Kitchen,Manhattan,0.38,Entire home/apt,299,1,40.76307,-73.99665,1,41,275,0.38
221873,Shane,48719,6/15/2019,Designer 1 BR Duplex w/ Terrace- Spectacular Views,Lower East Side,Manhattan,1.04,Entire home/apt,207,1,40.71882,-73.98852,2,109,299,1.04
9744,Laurie,50447,6/22/2019,Lovely Apt & Garden;  Legal;  Best Area; Amenities,South Slope,Brooklyn,1.43,Entire home/apt,162,3,40.6693,-73.98804,5,151,135,1.43
236421,Jessica,51438,,1 Bedroom in 2 Bdrm Apt- Upper East,Upper East Side,Manhattan,,Private room,0,2,40.77333,-73.95199,14,0,130,0
236655,Erina,51485,6/22/2019,Lower East Side $57~/night,Lower East Side,Manhattan,2.69,Private room,7,1,40.72319,-73.99201,1,285,83,2.69
237329,Lee,51572,6/18/2019,Prime Location in Manhattan,Chelsea,Manhattan,3.52,Private room,328,1,40.74859,-73.99671,1,375,123,3.52
27848,Jullett,51850,5/20/2019,( F) Excellent/Pvt Rm,Jamaica,Queens,0.49,Private room,365,2,40.67252,-73.76597,2,52,55,0.49
240360,Marlaine,53137,7/1/2019,"Quiet, sunny Midtown Manhattan apt.",Hell's Kitchen,Manhattan,1.01,Entire home/apt,0,1,40.76244,-73.99271,5,10,195,1.01
247432,Charlotte,53196,11/13/2017,Big Room/Washer-Dryer/Wifi/AC/JMZ,Bedford-Stuyvesant,Brooklyn,0.48,Private room,0,1,40.69546,-73.93503,2,11,80,0.48
204539,Mark,53469,5/9/2015,cozy studio with parking spot,Middle Village,Queens,0.31,Entire home/apt,240,5,40.71722,-73.87856,30,33,98,0.31
204539,Mark,53470,10/8/2015,Clean and convenient 2BR apartment,Ridgewood,Queens,0.06,Private room,365,5,40.70234,-73.89816,7,6,140,0.06
204539,Mark,53477,4/27/2019,3 floors of luxury!,Middle Village,Queens,0.38,Entire home/apt,365,5,40.71546,-73.87854,7,38,265,0.38
10889,Bob,54158,6/20/2019,The Institute—Heart of Williamsburg,Williamsburg,Brooklyn,3.44,Entire home/apt,164,2,40.7195,-73.95976,2,358,249,3.44
255583,Anka,54453,1/7/2014,MIDTOWN WEST - Large alcove studio,Hell's Kitchen,Manhattan,0.09,Shared room,363,1,40.76548,-73.98474,6,10,105,0.09
253385,Douglas,54466,,Beautiful Uptown Manhattan apartmnt,Harlem,Manhattan,,Private room,365,1,40.80234,-73.95603,30,0,200,0
210746,Kathleen R.,54508,6/6/2019,Sml Rm in pr Brst  Park Sl great for Med/students,Prospect Heights,Brooklyn,2.12,Private room,250,3,40.6787,-73.97262,2,226,100,2.12
256161,Wayne,54544,6/22/2019,City Room - Private Penthouse Apt.,Harlem,Manhattan,1,Entire home/apt,247,5,40.81035,-73.94598,1,104,121,1
190409,Waundell,54626,6/30/2019,Cozy bedroom by Yankee Stadium,Highbridge,Bronx,1.45,Private room,323,3,40.83075,-73.93058,1,138,45,1.45
258164,Jenny,54860,6/23/2019,Great apartment with private bathroom and entrance,East Harlem,Manhattan,1.92,Private room,192,1,40.79958,-73.94275,5,204,100,1.92
260709,Paul,55467,7/2/2019,Private Garden Apt • New Renovation,Williamsburg,Brooklyn,3.04,Entire home/apt,125,1,40.71625,-73.93845,2,253,140,3.04
262138,Tami,55498,7/1/2019,Modern comfort in art infused landmark Brownstone,Bedford-Stuyvesant,Brooklyn,0.22,Private room,91,1,40.6829,-73.93549,2,23,71,0.22
88209,Jason,55668,12/5/2018,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",NoHo,Manhattan,1.17,Private room,75,1,40.72773,-73.99134,2,115,130,1.17
263414,Pete,55737,5/19/2019,Sleek & Comfortable Soho Apt,West Village,Manhattan,1.22,Entire home/apt,286,1,40.72861,-74.0049,5,129,199,1.22
168525,Gus,55959,6/10/2019,Spacious Williamsburg Share w/ LOFT BED,Williamsburg,Brooklyn,1.13,Private room,60,2,40.70979,-73.95162,4,82,69,1.13
264928,Sally,55982,12/31/2018,Cozy 2 br in sunny Fort Greene apt,Fort Greene,Brooklyn,0.35,Private room,0,1,40.68656,-73.97525,3,37,68,0.35
267593,Leonardo,56467,7/1/2019,Cozy East Village Railroad 1 Bed!,East Village,Manhattan,2.04,Entire home/apt,192,1,40.72752,-73.98432,1,204,130,2.04
268014,Alex,56525,6/13/2019,1 Bedroom Loft w/ Private Roof Deck,Greenpoint,Brooklyn,0.65,Entire home/apt,58,1,40.729,-73.95829,2,69,195,0.65
256161,Wayne,56859,6/3/2019,City Room - Private & Comfy Bedroom,Harlem,Manhattan,1.84,Private room,245,5,40.81219,-73.94499,1,192,64,1.84
272006,Vasili,57166,6/17/2019,Elegant NYC Pad,Ditmars Steinway,Queens,0.16,Entire home/apt,292,1,40.77185,-73.90502,2,17,140,0.16
199392,S.M.,57297,6/24/2019,"Clean & bright 1BR in Cobble Hill, GREAT location!",Cobble Hill,Brooklyn,2.12,Entire home/apt,279,1,40.68926,-73.99386,2,222,159,2.12
239208,Ori,57468,6/23/2019,"Modern, Large East Village Loft",East Village,Manhattan,1.96,Entire home/apt,0,1,40.72821,-73.98701,3,205,189,1.96
274557,Ana,57618,6/9/2019,"Great new apt, close to everything",Hell's Kitchen,Manhattan,0.96,Entire home/apt,3,1,40.7672,-73.98508,3,94,250,0.96
275459,I,57740,5/24/2019,Quiet & Clean Retreat in the City,East Village,Manhattan,0.07,Entire home/apt,351,1,40.73012,-73.99053,3,7,239,0.07
275578,R,57754,6/30/2019,Stylish Large Gramercy Loft!,Flatiron District,Manhattan,1.09,Entire home/apt,201,1,40.7403,-73.98498,2,108,305,1.09
276291,Simon,57874,6/26/2019,The Brownstone-Luxury 1 Bd Apt/NYC,Harlem,Manhattan,2.1,Entire home/apt,232,2,40.80931,-73.94343,3,222,155,2.1
277379,Agnes,58059,7/3/2019,PRIVATE Room on Historic Sugar Hill,Harlem,Manhattan,4.58,Private room,258,2,40.8251,-73.94287,1,458,60,4.58
277394,Linda,58062,5/17/2019,South Slope Green,Windsor Terrace,Brooklyn,0.26,Private room,272,1,40.6585,-73.98397,2,21,135,0.26
279797,Dave,58467,5/8/2019,"17 Flr. Manhattan Views, Nr. Subway",Roosevelt Island,Manhattan,0.3,Private room,341,1,40.76193,-73.9501,7,17,120,0.3
282927,Drica,59014,1/2/2019,"Spacious 1BR, Adorable Clean Quiet",Lower East Side,Manhattan,0.39,Entire home/apt,244,1,40.72052,-73.98589,3,41,150,0.39
204539,Mark,59121,9/17/2012,"Nice, clean, safe, convenient 3BR",Ridgewood,Queens,0.01,Entire home/apt,365,5,40.70411,-73.89934,14,1,140,0.01
274782,Betty,59642,5/19/2019,Franklin St Flat in Trendy Greenpoint Brooklyn,Greenpoint,Brooklyn,0.67,Entire home/apt,12,1,40.73401,-73.95967,2,69,135,0.67
186084,Ricardo & Ashlie,59709,7/1/2019,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",Chinatown,Manhattan,0.18,Entire home/apt,265,2,40.71756,-73.99503,4,18,250,0.18
288031,Leslie,59855,1/5/2016,One bedroom Apt. in NYC,Midtown,Manhattan,0.78,Entire home/apt,0,1,40.7589,-73.96991,30,82,250,0.78
289653,Harrison,60164,6/23/2019,"Beautiful, elegant 3 bed SOHO loft",SoHo,Manhattan,0.99,Entire home/apt,329,1,40.72003,-74.00262,4,94,500,0.99
99212,Jessica,60457,5/11/2019,Spacious Greenwich Village Apt,Greenwich Village,Manhattan,0.1,Entire home/apt,91,1,40.73194,-73.99474,5,10,225,0.1
292204,Blanca,60611,9/29/2018,SpaHa Studio Monthly Rental,East Harlem,Manhattan,1.83,Entire home/apt,365,2,40.79163,-73.94573,28,183,125,1.83
256161,Wayne,60666,6/11/2019,City Room - Private Luxury Suite,Harlem,Manhattan,1.82,Private room,253,5,40.8118,-73.94434,1,189,92,1.82
249372,Cynthia,60673,10/7/2018,Private Room/bath Luxurious Harlem,Harlem,Manhattan,0.11,Private room,365,1,40.81583,-73.94707,2,1,175,0.11
292630,Mich,60680,6/20/2019,The gem of the East Village,East Village,Manhattan,1.22,Entire home/apt,320,1,40.72654,-73.98049,2,127,99,1.22
293394,Rachel,60794,8/25/2017,"Bright and spacious, garden below!",Upper West Side,Manhattan,0.04,Entire home/apt,0,1,40.80021,-73.96071,4,4,195,0.04
126607,Laurine,60948,6/20/2019,ACCOMMODATIONS GALORE #2,East Harlem,Manhattan,1.3,Entire home/apt,192,3,40.80942,-73.93936,3,135,140,1.3
295760,Greta,61167,12/12/2015,Colorful Private One Bedroom Apt,Little Italy,Manhattan,0.2,Entire home/apt,0,1,40.71961,-73.9954,2,21,135,0.2
291112,Frank,61224,7/27/2017,Huge Chelsea Loft,Chelsea,Manhattan,0.34,Entire home/apt,348,1,40.74358,-74.00027,2,35,500,0.34
297176,Bethania,61406,6/1/2019,Great room in great location,Harlem,Manhattan,2.21,Private room,0,2,40.80335,-73.9575,14,10,80,2.21
297769,Tunji,61492,6/23/2019,Exclusive Room with Private Bath in  LES,Chinatown,Manhattan,1.8,Private room,353,2,40.71445,-73.9908,4,171,120,1.8
23619,Anna/Fonzy,61509,4/30/2019,"Quiet, clean midtown apt w. elevato",Midtown,Manhattan,0.9,Entire home/apt,140,1,40.75749,-73.96897,200,92,110,0.9
281764,Colette&Sean,62095,6/14/2019,BK Sweet Suite w/Kitchen&FullBath,East Flatbush,Brooklyn,2.3,Entire home/apt,2,1,40.64446,-73.9503,3,238,65,2.3
303882,Brie,62427,5/26/2019,Great East Village Apartment Rental,East Village,Manhattan,0.58,Entire home/apt,56,1,40.7268,-73.99079,50,56,130,0.58
197755,Sheila,62430,6/22/2019,BROWNSTONE SUNDRENCHED BEAUTY,Bushwick,Brooklyn,2.13,Entire home/apt,68,1,40.688,-73.9171,3,111,99,2.13
303939,Lissette,62452,6/25/2019,A SpeciaL!! Private Room in NY,Tompkinsville,Staten Island,1.85,Private room,360,6,40.63536,-74.08537,2,193,36,1.85
303939,Lissette,62461,6/10/2019,B NYC Staten Alternative...,Tompkinsville,Staten Island,1.44,Private room,0,6,40.63627,-74.08543,2,147,37,1.44
303939,Lissette,62787,7/2/2019,C Private Room By The Ferry,Tompkinsville,Staten Island,1.71,Private room,320,6,40.63518,-74.08546,2,177,37,1.71
306545,Olivia,62891,5/24/2019,Smallest House In The Village,East Village,Manhattan,1.78,Entire home/apt,326,2,40.72477,-73.98161,3,185,175,1.78
306605,Daniel,62903,6/21/2019,Beautiful modern studio apartment in heart of NYC,Chelsea,Manhattan,0.7,Entire home/apt,76,2,40.74238,-73.99567,9,62,205,0.7
306739,Maya,62925,6/16/2019,Beautiful Landmarked Duplex,Greenpoint,Brooklyn,1.22,Entire home/apt,279,3,40.72945,-73.95511,3,124,285,1.22
308875,Scott,63299,6/23/2019,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,Williamsburg,Brooklyn,1.77,Private room,15,2,40.70763,-73.95177,2,181,59,1.77
303939,Lissette,63320,7/2/2019,D Private Che@p Room 2 Explore NYC,Tompkinsville,Staten Island,3.19,Private room,340,6,40.63481,-74.08519,2,333,36,3.19
307962,Dennis & Naoko,63360,6/24/2019,Safe cute near subway& Manhattan NY NY retro style,Astoria,Queens,4.5,Entire home/apt,226,1,40.75384,-73.91433,5,441,99,4.5
308652,Antonín,63546,5/16/2019,Large and Cozy Private Bedroom,Kensington,Brooklyn,0.46,Private room,365,2,40.64106,-73.97426,1,45,39,0.46
310458,Emily,63573,8/29/2016,Small tidy bedroom in duplex,Park Slope,Brooklyn,0.09,Private room,0,2,40.66793,-73.98327,14,9,60,0.09
295128,Carol Gloria,63588,,LL3,Clason Point,Bronx,,Private room,349,7,40.81309,-73.85514,2,0,90,0
310670,Vie,63610,6/27/2019,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,Eastchester,Bronx,0.5,Entire home/apt,365,13,40.88057,-73.83572,2,38,105,0.5
170510,Renée,63657,6/25/2019,"Private, Large & Sunny Top Floor Apt  w/W&D",Bedford-Stuyvesant,Brooklyn,2.39,Entire home/apt,11,2,40.68236,-73.94314,2,248,135,2.39
306545,Olivia,63693,6/19/2019,Cottage in the Village,East Village,Manhattan,1.38,Entire home/apt,316,2,40.72185,-73.98246,5,143,390,1.38
311286,Helene,63719,8/19/2018,BEDROOM1 FOR RENT 10min from Manhan,Bedford-Stuyvesant,Brooklyn,0.41,Private room,281,4,40.68503,-73.95385,3,36,70,0.41
312288,Paula,63913,,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",Inwood,Manhattan,,Private room,323,2,40.86648,-73.9263,7,0,75,0
312722,Kristian & Di,64000,1/7/2019,Williamsburg near soho. / loftbed,Williamsburg,Brooklyn,0.14,Private room,362,4,40.7069,-73.95467,17,14,60,0.14
146944,David,64015,,Prime East Village 1 Bedroom,East Village,Manhattan,,Entire home/apt,0,1,40.72807,-73.98594,3,0,200,0
313317,Niya,64107,6/24/2019,BROOKLYN  STUDIO APARTMENT,Crown Heights,Brooklyn,2.69,Private room,301,1,40.6778,-73.94339,3,279,100,2.69
311286,Helene,64277,1/2/2019,BEDROOM2 FOR RENT  10min from Manh,Bedford-Stuyvesant,Brooklyn,0.22,Private room,189,4,40.68317,-73.94701,4,18,70,0.22
314256,Debbie,64314,5/26/2019,cozy bedroom in lovely garden apt,Crown Heights,Brooklyn,3.55,Private room,0,1,40.6761,-73.9529,6,50,110,3.55
314582,Anthony,64365,6/27/2019,Crown Heights Garden Apt.,Crown Heights,Brooklyn,2.27,Private room,287,2,40.67586,-73.95155,2,227,60,2.27
7310,Tilly,64707,1/2/2019,Amazing  Sunny & Breezy Home In the Heart of  NYC,Little Italy,Manhattan,0.16,Entire home/apt,14,1,40.71702,-73.99811,14,1,90,0.16
46978,Edward,64837,6/23/2019,ENJOY Downtown NYC!!,East Village,Manhattan,1.96,Private room,86,2,40.72321,-73.98157,2,203,68,1.96
317809,Claire,65019,7/6/2019,Charming UWS Treehouse Apt,Upper West Side,Manhattan,2.1,Entire home/apt,261,1,40.77956,-73.98098,2,210,115,2.1
319092,Juhli,65268,1/5/2019,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,Bedford-Stuyvesant,Brooklyn,0.67,Private room,68,1,40.68276,-73.95264,5,64,75,0.67
320422,Marlon,65556,,"Room in S3rd/Bedford, Williamsburg",Williamsburg,Brooklyn,,Private room,0,1,40.71368,-73.9626,3,0,60,0
320450,Mary D,65562,1/3/2019,CHARMING EAST VILLAGE 2 (or 1) BR,East Village,Manhattan,0.15,Entire home/apt,231,1,40.72956,-73.98158,7,5,129,0.15
320761,Valerie,65615,6/29/2019,Farmhouse Apartment in Williamsburg,Williamsburg,Brooklyn,0.48,Entire home/apt,152,1,40.71069,-73.95175,10,49,130,0.48
320538,Larissa,65660,7/7/2019,Bright+Spacious Williamsburg Abode!,Williamsburg,Brooklyn,1.27,Entire home/apt,46,1,40.70863,-73.94641,4,132,95,1.27
321756,Eric,65813,1/2/2019,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",Harlem,Manhattan,0.26,Private room,364,1,40.82888,-73.94307,3,20,75,0.26
321934,Jessica,65834,5/2/2013,Beautiful 1 Bedroom Apt Park Slope,Park Slope,Brooklyn,0.11,Entire home/apt,246,1,40.67319,-73.97323,2,11,175,0.11
322884,Melissa,66008,7/1/2019,CHARMING CARROLL GARDENS APT.,Carroll Gardens,Brooklyn,0.57,Entire home/apt,288,1,40.67846,-73.99443,3,51,190,0.57
322716,Alex,66026,6/30/2019,Private Bedroom Brownstone Brooklyn,Crown Heights,Brooklyn,0.15,Private room,331,5,40.6715,-73.94808,21,15,49,0.15
324460,Samir,66251,6/25/2019,East Village Loft with Piano & Patio,East Village,Manhattan,1.31,Entire home/apt,51,1,40.72681,-73.98534,3,67,212,1.31
314941,Tony,66275,6/23/2019,Lower East Side Magic Room,Lower East Side,Manhattan,1.11,Private room,364,3,40.71904,-73.99392,1,109,95,1.11
325389,Luis Fernando,66451,2/16/2019,**Fantastic Williamsburg Apt**,Williamsburg,Brooklyn,0.11,Entire home/apt,254,1,40.71031,-73.9583,2,9,140,0.11
136227,Henning,66718,6/23/2019,West Harlem Home Base - Eco-Apt.,Harlem,Manhattan,1.87,Entire home/apt,189,1,40.81322,-73.95306,6,187,135,1.87
327673,Stefano,66741,6/23/2019,Charming Garden Apt in Park Slope,Park Slope,Brooklyn,2.08,Entire home/apt,263,2,40.67732,-73.98225,2,214,150,2.08
329436,Jana,66974,7/1/2019,"Lovely, Modern, Garden Apartment",Gowanus,Brooklyn,0.79,Entire home/apt,258,2,40.68076,-73.9896,3,69,190,0.79
101597,Per,67288,6/15/2019,Central Park 1BR sunny condo,East Harlem,Manhattan,0.26,Entire home/apt,103,1,40.79603,-73.94903,28,22,124,0.26
330347,Adrienne,67299,5/6/2019,Cozy Garden Apartment  in Williamsburg,Williamsburg,Brooklyn,0.56,Entire home/apt,42,1,40.71492,-73.96282,30,56,135,0.56
332189,Elise,67397,6/22/2019,SoHa comfort-by NW Central Park!,Morningside Heights,Manhattan,0.93,Private room,246,1,40.80393,-73.95838,3,93,122,0.93
323517,Deda,68099,6/25/2019,Cozy room in Upper West Side,Upper West Side,Manhattan,1.05,Private room,364,2,40.80082,-73.9652,1,104,109,1.05
338454,Share,68305,7/6/2018,Cozy Private Room in Apartment,Harlem,Manhattan,0.68,Private room,318,1,40.82976,-73.94867,30,64,85,0.68
240427,Naimah,68403,6/24/2019,The Cozy Brownstone Inn (discount)!,Bedford-Stuyvesant,Brooklyn,1.25,Entire home/apt,72,2,40.683,-73.91981,3,127,145,1.25
342054,Violetta,68735,6/13/2019,Prewar Penthouse w Private Terrace,Upper West Side,Manhattan,0.32,Entire home/apt,249,1,40.78971,-73.9729,11,30,195,0.32
282655,Jenna,68765,6/27/2019,Designer 2.5 BR Loft in Carroll Gardens by Subway,Carroll Gardens,Brooklyn,1.34,Entire home/apt,272,3,40.67817,-73.99495,2,106,250,1.34
343250,Jason,68900,11/13/2016,Bright Beautiful Brooklyn,Greenpoint,Brooklyn,0.1,Private room,325,1,40.73119,-73.95578,3,6,125,0.1
281229,Alicia,68974,6/20/2019,Unique spacious loft on the Bowery,Little Italy,Manhattan,1.88,Entire home/apt,298,1,40.71943,-73.99627,2,191,575,1.88
352168,Silvia,69894,6/11/2019,"Nice renovated apt, prime location!",Upper West Side,Manhattan,0.55,Entire home/apt,35,1,40.78,-73.98249,30,48,150,0.55
155689,Joab,69921,6/29/2019,Brooklyn Writer's Nook,Bushwick,Brooklyn,0.49,Private room,203,1,40.70514,-73.91922,5,47,70,0.49
353965,Mary And Geoff,70095,6/30/2019,Private Bedroom in Large NYC Apartment,Inwood,Manhattan,1.27,Private room,132,1,40.86713,-73.92811,2,120,90,1.27
354330,Eyal,70128,1/10/2019,"Large, Sunny Room East Village NYC",East Village,Manhattan,0.63,Private room,5,1,40.73198,-73.98881,3,52,65,0.63
72062,Bruce,70609,6/16/2019,Great Large 3 BR/2 Bath Duplex with Private Patio!,East Village,Manhattan,0.48,Entire home/apt,297,4,40.72542,-73.97986,2,48,500,0.48
361855,Kurt,71010,5/24/2019,All That Jazz. Uptown style on Sugar Hill.,Washington Heights,Manhattan,0.43,Entire home/apt,276,2,40.83494,-73.93869,3,32,250,0.43
363834,Jennifer,71248,6/17/2019,Bright and lovely 1 bdrm apt in LES,Chinatown,Manhattan,0.42,Entire home/apt,102,1,40.71659,-73.98945,25,43,125,0.42
364955,Ruperto,71366,6/25/2019,Beautiful One Bed West Village - 4 Month Special,West Village,Manhattan,0.44,Entire home/apt,251,1,40.72966,-74.00243,30,39,200,0.44
365153,Ben,71384,5/13/2014,Gigantic Private Brooklyn Loft!,Greenpoint,Brooklyn,0.5,Entire home/apt,188,1,40.72898,-73.95552,1,50,229,0.5
369015,Thai,71812,1/2/2019,Condo Apartment with laundry in unit,Kingsbridge,Bronx,0.35,Entire home/apt,346,2,40.87207,-73.90193,30,4,90,0.35
373085,Hudson,72190,2/15/2019,1BR: See Central Park from Terrace!,Upper West Side,Manhattan,0.39,Entire home/apt,0,1,40.77728,-73.97818,13,38,110,0.39
